,Apple,Apple,Apple,Apple,Apple,Samsung,Samsung,Samsung,Samsung,Samsung
,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Date,,,,,,,,,,
2025-02-06,231.95291137695312,232.5297620441898,229.17806101517482,230.03338922164468,29925300.0,52859.86328125,52859.86328125,52076.754195601854,52272.53146701389,16466025.0
2025-02-07,226.39328002929688,232.72866665415378,226.0252799376335,231.33627899238985,39707200.0,52566.1953125,53055.63847183426,52468.30668063315,52761.972576233704,14476866.0
2025-02-10,226.66209411621094,229.58933825388894,226.21404995469493,228.57377553913867,33115600.0,54426.08203125,54719.74794149056,51783.08883908498,51880.97747583184,27577591.0
2025-02-11,231.61053466796875,234.2092091135714,227.1400288616486,227.20971719471092,53718400.0,54523.96484375,55111.29660149237,53838.744459717236,54328.18759116921,24596196.0
2025-02-12,235.84210205078125,235.93172304376256,229.67896101319025,230.19670873650108,45243300.0,54621.85546875,54719.74409862231,53349.30328040995,53936.63505964382,26428596.0
2025-02-13,240.48187255859375,241.28835511000761,234.54774465400956,235.8819260401158,53614100.0,54621.85546875,55209.18724798387,54426.078209005376,54915.52135836693,22448377.0
2025-02-14,243.53855895996094,244.484433375407,239.94422402720738,240.2030902821229,40896200.0,54817.63671875,56090.18899972098,54817.63671875,54817.63671875,23979779.0
2025-02-17,,,,,,54817.63671875,55307.079903738835,54523.9708077567,54915.52535574776,11916027.0
2025-02-18,243.4091033935547,244.11601378188342,240.79051163485408,243.0904847676353,48822500.0,55698.6328125,55992.298714850614,54719.74647133129,55013.4123736819,22131007.0
2025-02-19,243.80738830566406,244.94244069837237,242.10481731288857,243.59830810290342,32204200.0,57460.62890625,57656.406176799406,56090.18801240417,56188.07664767888,25395151.0
2025-02-20,244.7632293701172,245.7091038330044,243.2299036494767,243.87709210808563,32316900.0,57166.95703125,57852.17740662457,56873.291156089464,57852.17740662457,21589059.0
2025-02-21,244.48443603515625,247.61080936192474,244.15586625078134,244.88269415360097,53197400.0,56971.1796875,57264.845562177834,55894.40481368127,57166.95693728523,22198428.0
2025-02-24,246.0277099609375,247.7800669312537,243.3593319822528,243.86711335623195,51326400.0,56090.18359375,56481.73810400306,55992.29496618674,56090.18359375,14138471.0
2025-02-25,245.9679718017578,248.91513366913293,243.84722519384715,246.92381259977986,48013300.0,55992.30078125,56579.63260762674,55307.080317143795,55404.96895487325,14625181.0
2025-02-26,239.31695556640625,243.91690216055417,238.0922974197643,243.26972892021308,44433600.0,55404.96484375,55894.40799607995,54915.52169142006,55796.51936561396,18117091.0
2025-02-27,236.27024841308594,241.40786042901627,236.0312844149354,238.37109275336516,41153600.0,55111.296875,55894.40588920959,55013.4082482238,55307.0741285524,14975356.0
2025-02-28,240.79054260253906,241.03945773883657,229.20105446423008,235.9217631442628,56833400.0,53349.3046875,54523.96827694954,53349.3046875,54230.302379587156,28036698.0
2025-03-03,236.9970703125,242.97103338088397,235.08540395372597,240.7407483660274,47184000.0,,,,,
2025-03-04,234.9061737060547,239.02822274747484,233.6615980851158,236.6784633674393,53798100.0,53349.3046875,53838.74784977065,52664.084260321106,52761.97289277523,18553933.0
2025-03-05,234.7169952392578,235.5234777567522,228.23523611666363,234.3983766092207,47227600.0,52859.86328125,54230.30418113426,52859.86328125,53936.63827401621,16578817.0
2025-03-06,234.30877685546875,236.82779659290307,232.14819548977783,233.42263965762712,45170400.0,53153.52734375,53349.304608367864,52859.861446823204,52957.750079132136,12258101.0
2025-03-07,238.03256225585938,240.32256924437755,233.74125275300776,234.08974000390756,46273600.0,52566.1953125,53055.63847183426,52272.52941689944,52370.41804876629,14274992.0
2025-03-10,226.4928436279297,235.13518456664028,223.24699590534985,234.5178647329352,72071200.0,52566.1953125,53642.97026303538,52370.41804876629,52370.41804876629,12921670.0
2025-03-11,219.88165283203125,224.8599551431671,216.50636447278404,222.8387656202518,76137400.0,52468.30859375,52957.7517709305,51391.53360395289,51391.53360395289,17740891.0
2025-03-12,216.0384063720703,220.78771110845915,213.9773970817033,219.18469713036333,62547500.0,53740.86328125,54132.41784067623,52468.31096311475,52664.08824282787,17973221.0
2025-03-13,208.77008056640625,215.899013195213,207.51555384047248,215.01287598245443,61368300.0,53545.08203125,54719.74562242916,53055.638868258684,54621.8569898309,24132151.0
2025-03-14,212.56356811523438,213.0215634427817,208.67053186821337,210.33328309966757,60107600.0,53545.08203125,53936.636561643056,53251.41613345521,53349.30476605348,10845154.0
2025-03-17,213.07135009765625,214.28605714072168,209.0588394397278,212.3843419118567,48073400.0,56383.8515625,56579.6288248698,54230.3016764323,54328.19030761719,35559021.0
2025-03-18,211.7670135498047,214.21632963340127,210.57222410469132,213.23063555765447,42432400.0,56383.8515625,57754.29239908855,56090.18566894531,57558.51513671875,28138594.0
2025-03-19,214.30596923828125,217.8106832228152,212.8224296395377,213.29039128502816,54385400.0,57264.85546875,57950.07596153846,56188.08040865384,56188.08040865384,29421759.0
2025-03-20,213.17091369628906,216.5462020975973,211.29906714235267,213.0613904363763,48862900.0,58928.953125,59026.84175145349,57264.846475290695,57950.066860465115,34989004.0
2025-03-21,217.32281494140625,217.89033350890864,210.36314278996363,210.64192650603025,94127800.0,60397.2890625,60397.2890625,59124.73678079417,59614.17996606564,40155612.0
2025-03-24,219.7721405029297,220.5188858867363,217.63147647971348,220.04097309502072,44299500.0,59222.62109375,60299.39602272727,59222.62109375,59907.841503099175,14088094.0
2025-03-25,222.77903747558594,223.12752472855482,219.1249652538438,219.81197343150768,34493600.0,58537.40234375,59809.954568614135,58243.73644570443,59614.17730325042,17259455.0
2025-03-26,220.56866455078125,224.04352508950674,219.51326687455483,222.5400680439697,34466100.0,60103.6171875,60103.6171875,58439.510522699515,58537.39915004072,16431645.0
2025-03-27,222.87860107421875,224.0136533961419,219.6028696378956,220.4292696466093,37094800.0,60495.17578125,60690.953049150485,59516.289441747576,59614.17807569782,20389790.0
2025-03-28,216.9544219970703,222.8387793372666,216.73537546649092,220.7080664246457,39818600.0,59279.06640625,60165.298296044435,59082.12598629569,59771.4174561358,16282514.0
2025-03-31,221.1660614013672,224.6409066608951,215.29165561007284,216.0682695484103,65299300.0,56915.78515625,58786.71927038279,56915.78515625,58589.778837316175,17633494.0
2025-04-01,222.22146606445312,222.70932997882656,217.95007407622174,218.85612876373423,36412700.0,57900.48828125,58688.25002657313,57014.25631776148,57802.01806308461,13841706.0
2025-04-02,222.91842651367188,224.21278818927524,220.06088576879955,220.3595869543347,35905900.0,57900.48828125,58491.309590242345,57408.13719042304,57900.48828125,14402297.0
2025-04-03,202.30824279785156,206.58958563447752,200.37665915579902,204.64803566499702,103419000.0,56718.83984375,56915.780259874125,56029.54838731553,56029.54838731553,19508076.0
2025-04-04,187.56253051757812,199.01262630823254,186.52703508606032,193.0486144227304,125910900.0,55241.7890625,57309.66351938503,54847.90821356952,55340.25927473262,23527139.0
2025-04-07,180.6725616455078,193.30748067285785,173.86223225537526,176.43103817745248,160466300.0,52386.15234375,53272.384244302164,52287.68213257754,52484.62255492246,31998883.0
2025-04-08,171.67178344726562,189.5140179775097,168.47572171547168,185.88981432593783,120859500.0,52681.56640625,54454.03032272196,52484.62597108645,54158.61966997664,25532845.0
2025-04-09,197.98709106445312,199.7394480269994,171.14407803694525,171.20381523449285,184395900.0,52189.21484375,53469.32766067217,52090.74462706368,52484.62549380896,20576960.0
2025-04-10,189.5936737060547,193.93475416517637,182.20587449762067,188.24954112448538,121880000.0,55537.19921875,55832.60985289228,54158.61625941932,55734.13964151152,22948172.0
2025-04-11,197.2901153564453,198.67408279715283,185.2525839628914,185.2924188893916,87435900.0,54355.55859375,54847.90966796875,53961.677734375,54749.439453125,13930480.0
2025-04-14,201.6411590576172,212.01593914767514,200.28706023476008,210.52244846919626,101352900.0,55340.26171875,55832.61280165703,54946.38085242437,55438.7319353314,12852613.0
2025-04-15,201.2628173828125,202.62686743682656,198.93297540670014,200.98403365195668,51343900.0,55734.140625,56226.49169059187,55340.2597725265,55438.72998564488,8998640.0
2025-04-16,193.42697143554688,199.82906121923162,191.5352073519423,197.49921927320653,59732400.0,53863.20703125,55340.26024051646,53666.26660334781,55143.31981261426,14437025.0
2025-04-17,196.1251983642578,197.9671763411939,193.5763099497932,196.34424488667963,52164700.0,54257.0859375,54454.02635832577,53666.264675022685,53863.205095848454,10867069.0
2025-04-18,,,,,,54454.03125,54749.44190777577,54060.15037296564,54454.03125,5848342.0
2025-04-21,192.32179260253906,192.9590147372882,188.98632373298676,192.43131586910098,46742500.0,54552.5,55143.32129963899,54257.089350180504,54355.55956678701,5941847.0
2025-04-22,198.8732452392578,200.715208155226,195.1196006832811,195.26894368988752,52976400.0,54158.61328125,54650.964311079544,53863.20266335227,54060.14307528409,9532469.0
2025-04-23,203.71214294433594,207.09738254349836,201.9199510184256,205.10606155750318,52929200.0,54847.90625,55241.78708482944,54650.96583258528,55143.31687612208,11148692.0
2025-04-24,207.4657745361328,207.92378505310097,202.0593452871763,204.00088023313933,47311000.0,54847.90625,54946.37645870736,54355.5552064632,54749.43604129264,10580377.0
2025-04-25,208.371826171875,208.8397878176709,205.30519003897632,205.47445049920006,38222300.0,54847.90625,55537.19771095153,54749.43604129264,55537.19771095153,12183303.0
2025-04-28,209.2281036376953,210.5822025692478,206.55974070372147,209.08871177088434,38743100.0,54946.37890625,55044.849119343635,54650.96826696909,54946.37890625,9341518.0
2025-04-29,210.29345703125,211.31898611202763,207.46576971677675,207.78438836336602,36827600.0,54946.37890625,55635.670397905466,54749.43848006272,54847.908693156365,10295518.0
2025-04-30,211.57785034179688,212.65316547487808,205.7731479657814,208.39173986928208,52286500.0,54650.96875,55143.319819819815,54454.02832207207,55044.84960585585,13014189.0
2025-05-01,212.39430236816406,213.62891164873253,207.99346964638974,208.1726964341785,57365700.0,,,,,
2025-05-02,204.45889282226562,206.0917754590827,201.2827333487594,205.19567188008233,101010600.0,53469.328125,54650.97073549724,53370.857907458565,54158.61964779006,22454204.0
2025-05-05,198.02691650390625,203.21431440062256,197.34987465543003,202.21865389928206,69018500.0,,,,,
2025-05-06,197.64854431152344,199.77925700053618,196.165020010421,197.3498583398735,51216500.0,,,,,
2025-05-07,195.39837646484375,198.574535944944,192.41139491378883,198.30570335142838,68536700.0,53764.73828125,54158.6191477793,53469.32763135302,53666.268064617674,17136991.0
2025-05-08,196.6330108642578,199.18189948520052,193.8351919089676,196.86200854076802,50478900.0,53764.73828125,54650.97023094093,53666.268064617674,54257.08936441163,16320532.0
2025-05-09,197.66847229003906,199.6697443694255,196.6827629534363,198.1364339272832,36453900.0,53961.67578125,54158.61620380931,53567.79493613139,53863.20556997035,7814322.0
2025-05-12,210.15048217773438,210.62903686932515,206.12274573806786,210.32994399020487,63775800.0,56718.83984375,56718.83984375,54158.61443413628,54355.554850260414,15414702.0
2025-05-13,212.2840118408203,212.7525871854542,208.36594186281494,209.7915962682986,51909300.0,56029.5546875,57309.667536247805,55931.08446836556,56817.316440575574,16842801.0
2025-05-14,211.68582153320312,213.29093762104833,209.94113079478424,211.78550901932945,49325800.0,56521.90234375,57014.25340946211,56128.02149118031,56620.37255689242,12468089.0
2025-05-15,210.8084716796875,212.31390017581901,208.90426284202815,210.3099886465303,45029500.0,56423.43359375,57703.54639779669,56226.4931623582,56521.903809445896,13139736.0
2025-05-16,210.6190643310547,211.92510277199543,209.1335944967917,211.71573318604425,54737900.0,55931.08203125,56620.37353515625,55832.61181640625,56521.9033203125,10385352.0
2025-05-19,208.14659118652344,208.84446444770495,203.64029993754312,207.27923550566183,46140500.0,54946.37890625,55537.20018481183,54650.96826696909,55537.20018481183,9802105.0
2025-05-20,206.232421875,207.83753801206538,204.40797196423648,207.03996203611737,42496600.0,55044.8515625,55832.61330221377,54847.911127571555,55340.26221489266,9080577.0
2025-05-21,201.4768829345703,206.41186226922272,200.10108001028593,204.5475404614086,59211800.0,54847.90625,55734.13812836625,54847.90625,55340.25729353681,7794181.0
2025-05-22,200.7490997314453,202.1348820380274,199.09413231135568,200.1010778345708,46742400.0,53863.20703125,54650.96874285878,53666.26660334781,54454.02831495658,15254278.0
2025-05-23,194.67758178710938,197.10020219746903,192.8730755135501,193.0824298832746,78432900.0,53370.85546875,54355.55759916975,53272.38525570803,54158.6171730858,11247115.0
2025-05-26,,,,,,53863.20703125,54158.61767310329,52878.50489173903,53075.44531964123,10901337.0
2025-05-27,199.60260009765625,200.1309909415137,196.83102019804124,197.6983910952664,56288500.0,53075.4453125,53666.26659612708,52976.97509856215,53370.85595431354,13439520.0
2025-05-28,199.81195068359375,202.11494001836002,199.2935240345892,199.98143310081724,45339700.0,55044.8515625,55241.791997428445,53370.857865608225,53469.32808307245,17516283.0
2025-05-29,199.3433837890625,203.19167383577107,197.90775006205254,202.9623758748587,51396800.0,55241.7890625,55537.19969919786,54749.4380013369,55340.25927473262,12936810.0
2025-05-30,200.24066162109375,201.3472946799051,196.18300200128658,198.7651407343476,70819900.0,55340.26171875,56324.96388456405,54946.38085242437,55340.26171875,26219683.0
2025-06-02,201.08807373046875,201.51677709467234,199.51286535414474,199.67238359256916,35423300.0,55931.08203125,56423.43310546875,55340.2607421875,55438.73095703125,12870515.0
2025-06-03,202.6533203125,203.1518034040851,200.35033086337637,200.73914706631285,46381600.0,,,,,
2025-06-04,202.20468139648438,205.6143037964219,201.48686455307688,202.29440469878628,43604000.0,56915.78515625,57014.25537278331,55931.082990916955,56324.96385705018,19649983.0
2025-06-05,200.02133178710938,204.12882762641604,199.54277706238673,202.88261988754903,55126100.0,58195.8984375,58983.66017607868,57014.255829631984,57211.19626427665,23266027.0
2025-06-06,203.30133056640625,205.07592905349443,201.4370087789868,202.3841235560851,46607700.0,,,,,
2025-06-09,200.83883666992188,205.37503589356555,199.4131823149893,203.76991971327615,72862600.0,58885.1875,59476.008779264215,58589.77686036789,59476.008779264215,19609659.0
2025-06-10,202.05511474609375,203.73002568042446,199.96149509379936,199.9914028593682,54672600.0,58294.3671875,59180.59912109375,57900.486328125,59082.12890625,15305760.0
2025-06-11,198.17694091796875,203.8795888248368,197.8080682902945,202.88262262031438,60989900.0,58983.65625,59180.596671535895,58491.30519616027,58589.77540692821,13610734.0
2025-06-12,198.5956573486328,199.07419684911244,196.7612432530472,198.47602627663701,43904600.0,58589.7734375,59082.12447478992,58392.83302258403,58786.71385241597,17755115.0
2025-06-13,195.85398864746094,199.76209396079906,195.1062640673262,199.12403626091725,51447300.0,57408.1328125,59279.0668149657,56817.31154856347,59279.0668149657,20705979.0
2025-06-16,197.8180389404297,198.08722408394675,195.96368113091867,196.7014416228738,43020700.0,56324.96484375,57211.19680807474,56029.55418897509,57112.72658981643,22200872.0
2025-06-17,195.0464630126953,197.7881200100286,194.61777485692886,196.60172782081946,38856200.0,57211.1953125,58885.188979130806,56521.90380271084,56915.7846654475,28637003.0
2025-06-18,195.9835968017578,196.97059871241268,194.4781834746436,195.34553910938874,45394700.0,58885.1875,58885.1875,57014.25344899666,57112.723662207354,17620705.0
2025-06-19,,,,,,58294.3671875,59672.9501953125,58097.4267578125,59574.47998046875,16876278.0
2025-06-20,200.39019775390625,201.08807102199273,196.2627584683704,197.63857663438114,96813500.0,58589.7734375,58885.18405987395,58195.892607668065,58491.30323004202,18072251.0
2025-06-23,200.888671875,201.686247808318,198.3563846401482,201.01828233775666,55814300.0,57112.72265625,57605.073713631464,56718.84181034483,57506.60350215517,16551694.0
2025-06-24,199.6923065185547,202.82277936444737,199.59260382672892,201.9753521214132,54064000.0,59574.48046875,59672.95068440082,58392.83788094008,58491.30809659091,23737899.0
2025-06-25,200.94850158691406,203.05210084338043,200.01135094007643,200.83883469818846,39525700.0,60362.2421875,60657.65283442088,59377.54003109706,60559.182618780585,23933612.0
2025-06-26,200.39019775390625,202.025221644493,198.85487656411598,200.81888589983927,50799100.0,59279.06640625,60362.238715998756,58983.65577631853,60362.238715998756,19402300.0
2025-06-27,200.46995544433594,202.60346239871808,199.39323017588663,201.2774955925489,73188600.0,60237.1171875,61029.71083470395,59444.52354029605,59543.597746196545,17340470.0
2025-06-30,204.54754638671875,206.7608124915243,198.6554726965608,201.39712965217615,91912800.0,59246.375,60633.413879598666,59246.375,60633.413879598666,17110294.0
2025-07-01,207.18951416015625,209.55231908550664,205.51460310500556,206.04299395149746,78788900.0,59642.671875,60534.339726951825,59642.671875,59840.82028654485,13650991.0
2025-07-02,211.79550170898438,212.6927652029137,207.50854401160626,208.27621224418834,67941800.0,60237.1171875,60336.19139340049,59246.37512849506,59642.67195209704,15047951.0
2025-07-03,212.90213012695312,213.9987837940836,211.16740350258758,211.5063683517463,34955800.0,63209.34375,63209.34375,60534.340174373036,60732.48858738244,32040639.0
2025-07-04,,,,,,62713.97265625,64101.01154596169,62416.75003702607,64101.01154596169,23748959.0
2025-07-07,209.3130340576172,215.57398008038285,208.16652910348648,212.03474730839852,50229000.0,61128.78515625,62713.9724536568,61128.78515625,62317.6756293051,17164708.0
2025-07-08,209.3728485107422,210.78853856973336,207.81758380403343,209.46258702266434,42848900.0,60831.5625,61822.304560260585,60435.26567589577,61029.71091205212,20213724.0
2025-07-09,210.49942016601562,210.68884615759353,206.5913149088396,208.89430414855983,48749400.0,59840.8203125,60831.56237065398,59642.67190086921,60831.56237065398,17533415.0
2025-07-10,211.7655792236328,212.83232507172787,209.39279496736208,209.87133445003573,44443600.0,60435.265625,60633.414036885246,59840.82038934426,60038.96880122951,14768473.0
2025-07-11,210.51937866210938,211.48643705736623,209.2233196075129,209.931172276849,39765800.0,62020.453125,62218.60153753993,60633.414237220444,60732.48844349041,19140650.0
2025-07-14,207.98707580566406,210.27013683517245,206.91035052542594,209.29309904361602,38840100.0,61921.37890625,62020.4531125,61227.8594625,61723.23049375,13563846.0
2025-07-15,208.4755859375,211.24715053377864,208.28615994072268,208.5852528191871,42296300.0,63110.26953125,63209.34373773548,61426.008020996866,61723.2306404533,18442202.0
2025-07-16,209.52239990234375,211.75559423754484,208.00700716596054,209.6619745482938,47490500.0,64101.01171875,64101.01171875,62515.82441194938,63110.26965199962,23042660.0
2025-07-17,209.38284301757812,211.1574416148312,208.95413964633332,209.93117746335784,48068100.0,66082.4921875,66181.56638868066,63803.785560344826,65289.89857805472,39448683.0
2025-07-18,210.53929138183594,211.1474413046512,209.06378582955284,210.23023432823226,48974600.0,66478.796875,67172.31636549925,65686.20317157228,66379.72266207154,23951531.0
2025-07-21,211.83535766601562,215.12534891613055,210.98794558852114,211.45652088357517,51377400.0,67172.3125,68163.05457227139,66577.86725663717,66776.01567109145,17723148.0
2025-07-22,213.74952697753906,214.29786137817433,211.58611235366487,212.49335516085276,46404100.0,65388.9765625,67865.83173532198,64992.67973484849,67469.53490767046,20829006.0
2025-07-23,213.5002899169922,214.4972560435483,211.76557859278188,214.3477172095632,46989300.0,65785.2734375,65884.3476444842,64299.1603327372,65587.12502353163,15687058.0
2025-07-24,213.11148071289062,215.03563331063384,212.8821827557749,213.25105536667797,46022600.0,65388.9765625,66181.57021780303,65289.902355587124,65884.34759706439,12660193.0
2025-07-25,213.2311248779297,214.58699944946258,212.7525701732737,214.04862920984866,40268800.0,65289.90625,65686.20310128984,64893.60939871017,65091.75782435509,8080910.0
2025-07-28,213.40060424804688,214.19818019857897,212.41360229785764,213.3806606658472,37858000.0,69748.2421875,69748.2421875,66577.86754261363,67568.60961914062,35332500.0
2025-07-29,210.62904357910156,214.1582970701604,210.18041185237743,213.53020352524888,51411700.0,69946.390625,70144.53904036827,68163.05488668555,70144.53904036827,28190940.0
2025-07-30,208.415771484375,211.74563469104578,207.0898047125579,211.25711581327238,45512500.0,71927.875,73017.69128787878,69946.39084022038,70342.68767217631,34761444.0
2025-07-31,206.9402618408203,209.2033639475293,206.5315020865265,207.85746883247032,80698400.0,70738.984375,73314.9137780112,70342.6875437675,72324.17169992997,26568072.0
2025-08-01,201.76602172851562,212.93203997684435,200.88868661623732,210.23025491744008,104434500.0,68262.125,71333.4252539913,68163.05079825835,69550.0896226415,24038534.0
2025-08-04,202.7330780029297,207.24933356384108,201.06813110178,203.8895472057539,75109300.0,69054.7265625,69550.09762822812,68063.98443104376,68856.57813620874,14780072.0
2025-08-05,202.30438232421875,204.71703873665678,201.5466934780596,202.78292184745098,44155100.0,69252.875,70838.06241058656,69054.72657367669,70342.69134477826,14392903.0
2025-08-06,212.60302734375,214.72657006985978,204.96626313259566,205.00615029681612,108483100.0,68163.0546875,68757.49993186773,67667.68365052689,68559.3515170785,12542415.0
2025-08-07,219.3624725341797,220.1799921230299,215.92294217468134,218.21596748517925,90224800.0,69847.3125,70342.6835106383,69054.71888297872,70144.53510638297,15008213.0
2025-08-08,228.65420532226562,230.29919347638386,218.58484056145957,220.16004899168945,113854000.0,71135.28125,71729.72649721448,70045.46496344011,70342.68758704735,22241128.0
2025-08-11,226.74781799316406,229.12329528601256,224.3324234952035,227.4864157407103,61806100.0,70342.6875,71432.50378521127,70144.53908450704,71333.42957746479,11354253.0
2025-08-12,229.21310424804688,230.36092560837628,226.63802588155738,227.57622481823222,55626200.0,70441.765625,71729.7303973277,70441.765625,70441.765625,15797656.0
2025-08-13,232.88612365722656,234.55294488479396,229.99163136972763,230.6304284784954,69878500.0,71234.3515625,71432.49996740265,70738.98055024339,71234.3515625,12305742.0
2025-08-14,232.33717346191406,234.67271834509882,230.41085227691244,233.61473725595164,51916300.0,70937.1328125,71234.35543601606,70540.83598114525,71234.35543601606,11946122.0
2025-08-15,231.1494140625,233.834298979768,228.9036945156081,233.5548328767578,56038700.0,,,,,
2025-08-18,230.45074462890625,232.67649791960375,229.6722297518056,231.2592012143754,37476200.0,69351.9453125,70540.83580357143,69351.9453125,70441.76159598214,13595591.0
2025-08-19,230.1213836669922,232.42698672077375,228.9136940815642,230.84001516813981,39402600.0,69351.9453125,70045.464765625,69054.72268973214,69748.24214285714,10533082.0
2025-08-20,225.5800323486328,230.0315543310328,225.3404986724704,229.54248102593337,42263900.0,69847.3125,70045.46090425532,68757.49627659575,69451.01569148936,17445516.0
2025-08-21,224.47213745117188,226.08906587116957,223.3542730460458,225.8395414786139,30621200.0,69946.390625,71234.35532489377,69946.390625,70838.05849415722,18843833.0
2025-08-22,227.3267059326172,228.65417758009713,224.98118568943215,225.73973438952316,42477800.0,70738.984375,71135.2812062325,70144.53912815126,71036.20699842437,9277432.0
2025-08-25,226.7278594970703,228.86378779922748,225.79962078901826,226.0491451945495,30983100.0,70838.0546875,71135.27729458042,70342.6836756993,71036.20309222028,10345178.0
2025-08-26,228.87376403808594,229.0534295301293,224.26255788237486,226.43840339540802,54575100.0,69649.1640625,70441.75767914296,69649.1640625,70144.53507290185,14712519.0
2025-08-27,230.05152893066406,230.46073738560713,227.82576024347395,228.17510050695543,31259500.0,69946.390625,70243.61324805241,69153.79696352691,69451.01958657932,10523405.0
2025-08-28,232.11758422851562,232.9659733126178,228.90370861616245,230.3809040856524,38074700.0,68955.6484375,69748.24209770115,68955.6484375,69451.01947512572,11578024.0
2025-08-29,231.69837951660156,232.9360260407387,230.92984008944924,232.0676707602769,39418400.0,69054.7265625,69847.320267665,69054.7265625,69451.0234150825,11682267.0
2025-09-01,,,,,,66974.1640625,67964.90613443048,66875.08985530696,67766.75772004438,12002343.0
2025-09-02,229.28298950195312,230.4108447009183,226.53822101083426,228.81388239599917,44075600.0,68460.2734375,68856.57024466353,67172.30881421853,67172.30881421853,10604028.0
2025-09-03,238.01634216308594,238.395624134605,233.9141603097862,236.75874463665696,66427800.0,69153.796875,69153.796875,68163.05479942693,68559.35162965616,10283009.0
2025-09-04,239.3238525390625,239.4436193831587,236.28964239378743,237.9963808412042,47549400.0,69451.015625,69451.015625,68658.42200873751,68856.57041280314,12284414.0
2025-09-05,239.2340087890625,240.86091270031892,238.03629475202086,239.54341659874092,54870400.0,68856.5703125,69748.2381294964,68856.5703125,69649.16392760792,11526724.0
2025-09-08,237.42745971679688,239.69313028194867,235.89038089866295,238.84475646782593,48999500.0,69451.015625,69847.31243313124,68955.64461483594,69153.79301890156,9263135.0
2025-09-09,233.9041748046875,238.3257397896772,232.9160527142261,236.54912730927947,66313900.0,70838.0546875,70838.0546875,69351.9416520979,69451.01585445805,14870245.0
2025-09-10,226.35855102539062,231.97784546194652,225.52015268533836,231.7482872752143,83440800.0,71927.875,72126.02341597796,70937.13292011019,71135.28133608816,21928565.0
2025-09-11,229.59239196777344,230.01159113632517,226.21881717306923,226.44839058875493,50208600.0,72720.4609375,72918.60933242507,71432.49637048706,72522.31254257493,20793501.0
2025-09-12,233.62472534179688,234.0638755168574,228.58432913969838,228.78394562468256,55824200.0,74701.953125,74900.10154177719,73513.06262433688,73909.35945789125,28219678.0
2025-09-15,236.24969482421875,237.7368657054393,234.58287368836292,236.54912714503797,42699500.0,75791.765625,76881.58186274511,75197.32040441177,76485.28504901961,19908805.0
2025-09-16,237.6969451904297,240.76111223381088,235.87043992435724,236.72878926810645,63421100.0,78664.921875,78763.99608391058,75989.91823441435,76188.06665223552,28218265.0
2025-09-17,238.5353546142578,239.6432435766681,237.27774187166392,238.5153883976145,46508000.0,77476.0234375,78367.69122642264,76386.207251039,78367.69122642264,20856317.0
2025-09-18,237.42745971679688,240.74113579799257,236.199788714976,239.5134800259323,44249600.0,79556.5859375,79754.73434581257,77872.32446684309,78367.69548762453,25619035.0
2025-09-19,245.032958984375,245.83144010441063,239.7530294205925,240.77107799962133,163741300.0,,,,,
2025-09-22,255.5928192138672,256.15178189089505,247.64797087114997,247.82763635806887,105517400.0,82726.9609375,83222.33196107784,80349.18002432634,80745.47684318862,27529656.0
2025-09-23,253.9459686279297,256.8504363399061,253.0975947938589,255.39322235208516,60275200.0,83915.8515625,85104.74202147285,82826.03530844155,85005.66781655845,23610263.0
2025-09-24,251.8300018310547,255.2534845023776,250.56241362070242,254.73446948849343,42303700.0,84609.375,84708.44920960187,82925.11343676815,83420.48448477751,18300997.0
2025-09-25,256.3813171386719,256.6807646844572,251.2311452680336,252.72829161839874,55202100.0,85302.890625,85401.96483013938,83321.40652221254,83618.62913763066,19665151.0
2025-09-26,254.97401428222656,257.10994249251326,253.2972024297037,253.61660096533106,46076300.0,82528.8125,84510.29659363745,81637.14465786314,84213.07397959183,24071193.0
2025-09-29,253.9459686279297,254.5148915782133,252.52867184357527,254.0757261912774,40127700.0,83792.671875,84588.80177404988,82797.50950118764,82897.02573856887,13069094.0
2025-09-30,254.14559936523438,255.4331385813304,252.6284867333586,254.37515755125318,37704300.0,83494.125,84489.28739570918,82996.54380214542,84190.73867699642,16319061.0
2025-10-01,254.9640350341797,258.29769267334166,254.44502000530687,254.55481135314994,48713900.0,85583.9609375,85782.9934047965,84290.24990007267,84489.28236736919,22039361.0
2025-10-02,256.6408386230469,257.68882891050583,253.66649683440303,256.09186667190835,42630200.0,89315.8203125,89863.15960132312,88270.8998520195,88867.99725800836,49883028.0
2025-10-03,257.5291442871094,258.7468246365968,253.46689477740222,254.18552630266564,49155600.0,,,,,
2025-10-06,256.2016906738281,258.5771679771474,254.56481112131073,257.49920544747016,44664100.0,,,,,
2025-10-07,255.99208068847656,256.91031341337026,254.94405994391948,256.3214394907812,31955800.0,,,,,
2025-10-08,257.5690612792969,258.0281776413904,255.62275879770374,256.03198246417537,36496900.0,,,,,
2025-10-09,253.55670166015625,257.50917476461467,252.65841993311406,257.3195337882977,38322000.0,,,,,
2025-10-10,244.80340576171875,255.8922708493858,243.53581752909898,254.45500785015722,61999100.0,93943.328125,94042.84436242055,92251.55208885063,93545.2631753178,35269748.0
2025-10-13,247.18885803222656,249.2149949644775,245.09284695690994,248.90558714178317,38142900.0,92848.6484375,92948.16467376742,90261.22629454716,90858.32371215166,23883308.0
